,Category 1,Category 2,Category 3,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Hourly_Rate,Applicants_Num,Client_Country
44425,Branding & Marketing,Social Media and Marketing,"LinkedIn, Twitter, Salesforce",1.0,1.0,9.90353755128617,16.0,4.174387269895637,17.5,18.0,Australia
44426,Social Media and Marketing,Web Development,Other,1.0,2.0,8.006700845440367,16.0,1.9459101490553132,27.5,35.0,United States
44431,Social Media and Marketing,Mobile Development,Other,0.0,2.0,0.0,12.0,0.0,7.0,3.0,United States
44434,Branding & Marketing,Social Media and Marketing,"Instagram, TikTok, Twitter, Other",1.0,2.0,0.0,16.0,0.0,5.0,35.0,United States
44435,Content Strategy,Content Writing,Other,1.0,0.0,4.394449154672439,16.0,0.0,3.0,13.0,Saudi Arabia
44436,B2B Marketing,CRM and Marketing Tools,Other,1.0,1.0,0.0,16.0,0.0,15.0,3.0,Philippines
44439,Branding & Marketing,Web Development,HTML,1.0,1.0,4.61512051684126,16.0,0.6931471805599453,80.0,50.0,United States
44441,Business Development,Data Analysis and Visualization,"Excel, LinkedIn, Google Ads",0.0,1.0,0.0,12.0,0.0,32.5,8.0,Australia
44442,B2B Marketing,CRM and Marketing Tools,"Zapier, Salesforce",1.0,2.0,11.51293546492023,16.0,3.4011973816621555,29.0,35.0,United States
44445,Branding & Marketing,CRM and Marketing Tools,Other,0.0,2.0,0.0,12.0,0.0,20.0,35.0,United States
44446,Branding & Marketing,Web Development,"TikTok, Google Ads, Other",1.0,0.0,9.105090961257085,16.0,2.302585092994046,12.5,3.0,United States
44448,B2C marketing,Social Media and Marketing,"Google Analytics, Other",0.0,1.0,0.0,16.0,0.0,69.5,3.0,Australia
44450,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, Google Analytics",1.0,1.0,6.90875477931522,16.0,1.6094379124341003,20.0,35.0,United States
44454,Business Development,CRM and Marketing Tools,Other,1.0,1.0,4.394449154672439,16.0,2.3978952727983707,42.5,18.0,Canada
44455,Branding & Marketing,Graphic Design,Other,1.0,2.0,9.210440366976517,16.0,3.8066624897703196,7.5,13.0,Canada
44456,Branding & Marketing,Social Media and Marketing,Other,1.0,2.0,4.61512051684126,16.0,0.6931471805599453,3.5,13.0,United States
44457,Business Development,CRM and Marketing Tools,"Instagram, Other",0.0,2.0,0.0,12.0,0.0,15.0,3.0,South Africa
44459,B2C marketing,Social Media and Marketing,Other,1.0,2.0,4.61512051684126,16.0,0.0,8.0,35.0,United States
44460,Social Media Marketing,Content Creation,"Instagram, Twitter, LinkedIn, Other",0.0,1.0,0.0,16.0,0.0,8.0,3.0,United States
44461,Social Media Marketing,Marketing,Other,1.0,1.0,0.0,16.0,0.0,32.5,3.0,Nigeria
44463,Brand development,Social Media and Marketing,"Google Analytics, Other",1.0,2.0,9.210440366976517,16.0,3.970291913552122,10.5,13.0,United States
44465,Brand Development,Social Media and Marketing,Other,0.0,2.0,0.0,12.0,0.0,16.5,18.0,United States
44466,"B2b marketing,","Social Media and Marketing,",Other,1.0,0.0,7.601402334583733,12.0,0.6931471805599453,37.5,8.0,United States
44467,Social Media and Marketing,Marketing,"Instagram, Facebook",0.0,2.0,0.0,12.0,0.0,37.5,13.0,United States
44468,Blog development,Content Writing,Other,1.0,2.0,6.90875477931522,16.0,0.0,15.5,35.0,United States
44469,Social Media Marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, Twitter",1.0,2.0,4.2626798770413155,8.0,0.0,16.5,50.0,Ireland
44470,CRM and Marketing Tools,CRM and Marketing Tools,"Shopify, Other",1.0,2.0,5.707110264748875,16.0,0.6931471805599453,27.5,50.0,Mexico
44471,Brand development,Content Writing,"Salesforce, Other",1.0,2.0,4.110873864173311,16.0,0.0,16.5,8.0,United States
44473,Marketing & Branding,,Other,0.0,2.0,0.0,12.0,0.0,35.0,3.0,United States
44475,B2b marketing,Data Analysis and Visualization,"Excel, Google Data Studio",1.0,2.0,0.0,16.0,0.0,24.0,35.0,Australia
44476,B2B Marketing,Social Media and Marketing,Google Ads,1.0,2.0,9.210440366976517,16.0,2.0794415416798357,10.0,50.0,United States
44477,B2B Marketing,CRM and Marketing Tools,Other,0.0,2.0,0.0,12.0,0.0,9.0,8.0,Canada
44479,Brand Development,Social Media and Marketing,Other,1.0,2.0,4.394449154672439,16.0,4.0943445622221,17.5,8.0,United States
44481,Brand development,CRM and Marketing Tools,Other,0.0,0.0,0.0,12.0,0.0,62.5,18.0,Malta
44482,Brand Marketing,Social Media and Marketing,Other,0.0,2.0,0.0,12.0,0.0,40.0,18.0,Canada
44483,Branding & Marketing,Data Engineering,"Looker, Google Analytics, SEMrush, SQL, Python, Other",0.0,2.0,4.394449154672439,12.0,0.0,12.5,35.0,United States
44484,Branding & Marketing,Social Media and Marketing,"LinkedIn, Other",1.0,2.0,0.0,8.0,0.0,10.0,35.0,Australia
44485,Business development,CRM and Marketing Tools,"Google Analytics, Salesforce",1.0,1.0,11.002116507732017,16.0,3.044522437723423,80.0,35.0,United States
44486,B2B Marketing,Social Media and Marketing,Other,1.0,0.0,4.61512051684126,16.0,1.0986122886681098,6.5,8.0,Canada
44489,Brand development,Social Media and Marketing,"Wix, Other",1.0,1.0,9.210440366976517,16.0,1.0986122886681098,87.5,13.0,United States
44490,Branding & Marketing,Social Media and Marketing,Other,1.0,1.0,8.517393171418904,8.0,1.6094379124341003,32.5,35.0,United States
44491,Branding & Marketing,Data Engineering,"Python, SQL",1.0,0.0,6.90875477931522,16.0,0.0,10.0,8.0,United States
44492,Branding & marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, TikTok, YouTube",1.0,2.0,8.853808274977197,16.0,3.9318256327243257,37.5,18.0,United States
44493,Social Media and Marketing,Marketing Tools,"Google Analytics, SEMrush, Mailchimp",0.0,1.0,0.0,12.0,0.0,35.0,3.0,Netherlands
44494,Branding & Marketing,Social Media and Marketing,"Mailchimp, Other",1.0,2.0,9.90353755128617,16.0,3.5553480614894135,19.0,8.0,Montenegro
44496,B2B Marketing,Data Analysis and Visualization,Other,1.0,1.0,6.90875477931522,16.0,0.6931471805599453,17.5,8.0,Canada
44502,B2B Marketing,Social Media and Marketing,Other,1.0,1.0,10.596659732783579,16.0,3.2188758248682006,20.0,35.0,Australia
44503,Marketing & Branding,SEM & SEO,"Google Ads, Google Analytics, Other",0.0,2.0,0.0,12.0,0.0,5.0,8.0,United States
44509,B2b marketing,Social Media and Marketing,Google Ads,1.0,2.0,9.90353755128617,16.0,3.7376696182833684,7.5,8.0,United States
44510,Branding & Marketing,Marketing Tools,Other,1.0,2.0,0.0,16.0,0.0,7.0,3.0,United States
44511,B2b marketing,CRM and Marketing Tools,Other,0.0,2.0,0.0,4.0,0.0,20.0,35.0,United States
44512,Data Analysis and Visualization,Data Engineering,"SQL, Python, Excel",0.0,1.0,0.0,12.0,0.0,78.0,18.0,United States
44513,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, TikTok, Twitter",1.0,2.0,6.90875477931522,16.0,0.6931471805599453,10.0,13.0,United States
44515,Branding & marketing,Social Media and Marketing,"Facebook, Google Ads, LinkedIn, Other",0.0,2.0,0.0,12.0,0.0,22.5,35.0,United States
44516,Social Media and Marketing,Social Media and Marketing,"Instagram, Other",0.0,2.0,0.0,12.0,0.0,12.5,8.0,India
44517,Brand development,Social Media and Marketing,Other,0.0,2.0,0.0,12.0,0.0,11.5,8.0,Germany
44518,B2B Marketing,CRM and Marketing Tools,Mailchimp,1.0,2.0,9.90353755128617,8.0,3.9318256327243257,5.5,18.0,Australia
44519,B2b marketing,Social Media and Marketing,"Google Ads, Other",1.0,1.0,7.601402334583733,8.0,0.0,42.5,8.0,United States
44522,Business development,CRM and Marketing Tools,Other,1.0,2.0,8.294299608857235,8.0,1.0986122886681098,11.5,8.0,United States
44524,Branding & Marketing,Social Media and Marketing,Other,1.0,1.0,8.006700845440367,16.0,0.6931471805599453,19.0,8.0,United States
44526,Branding & Marketing,Social Media and Marketing,Other,1.0,2.0,7.601402334583733,16.0,0.6931471805599453,15.0,8.0,United States
44528,Automation,APIs and Integrations,"Zapier, Other",1.0,2.0,0.0,16.0,0.0,40.0,35.0,Australia
44529,Branding & Marketing,Social Media and Marketing,"Google Analytics, Other",0.0,2.0,0.0,12.0,0.0,11.0,13.0,United States
44530,Business development,CRM and Marketing Tools,Other,1.0,0.0,9.210440366976517,8.0,3.2188758248682006,17.5,35.0,United States
44531,B2b marketing,Social Media and Marketing,Google Ads,1.0,2.0,8.006700845440367,8.0,1.9459101490553132,14.0,35.0,United States
44532,Business Development,Automation,"RPA, Automation Anywhere, UiPath",1.0,2.0,7.601402334583733,16.0,1.0986122886681098,7.0,18.0,United States
44535,Branding & Marketing,Social Media and Marketing,Other,1.0,0.0,0.0,16.0,0.0,10.5,18.0,Canada
44536,Behavioral-Driven Development,Data Analysis and Visualization,"Python, SQL",0.0,2.0,0.0,12.0,0.0,22.5,8.0,United States
44537,Branding & Marketing,Social Media and Marketing,"NFT, Solidity",1.0,0.0,4.394449154672439,16.0,3.2188758248682006,16.5,13.0,United States
44539,B2B marketing,CRM and Marketing Tools,"Salesforce, HubSpot",1.0,1.0,8.853808274977197,16.0,2.1972245773362196,12.5,35.0,Australia
44540,Brand Development,Social Media and Marketing,"Instagram, TikTok",0.0,0.0,0.0,12.0,0.0,25.0,35.0,United States
44541,Relationship Building,Customer Service,Other,1.0,2.0,8.987321812850125,16.0,2.0794415416798357,25.0,3.0,United States
44542,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, Twitter",0.0,1.0,0.0,4.0,0.0,32.5,8.0,United States
44543,Marketing,Data Engineering,Other,1.0,1.0,8.006700845440367,16.0,1.9459101490553132,8.0,8.0,Canada
44545,Branding & Marketing,Social Media and Marketing,"HubSpot, Salesforce, Other",1.0,2.0,0.0,12.0,0.0,5.5,8.0,New Zealand
44546,Branding & Marketing,Social Media and Marketing,"Instagram, TikTok, YouTube",1.0,2.0,11.51293546492023,16.0,4.174387269895637,24.5,3.0,United States
44551,Business Development,Marketing,LinkedIn,1.0,0.0,0.0,16.0,0.0,40.0,8.0,United States
44553,Branding & Marketing,Social Media and Marketing,"Facebook, Other",1.0,2.0,0.0,16.0,0.0,6.5,3.0,United States
44554,Attention to Detail,Copy Editing,Other,0.0,2.0,0.0,8.0,0.0,16.5,18.0,United States
44556,Brand Development,CRM and Marketing Tools,"Zapier, Other",1.0,0.0,11.51293546492023,16.0,5.717027701406222,11.0,18.0,United States
44562,B2B Marketing,Data Analysis and Visualization,"Mailchimp, Other",0.0,1.0,0.0,12.0,0.0,32.5,35.0,Israel
44563,B2B Marketing,Marketing,Other,1.0,1.0,4.61512051684126,16.0,0.6931471805599453,17.5,35.0,United States
44564,Branding & Marketing,Social Media and Marketing,"Google Analytics, Other",0.0,0.0,0.0,16.0,0.0,10.0,13.0,United States
44565,Business development,Marketing,Other,1.0,1.0,0.0,16.0,0.0,15.0,35.0,United States
44566,Affiliate marketing,Social Media and Marketing,"Twitter, Other",1.0,1.0,11.407576060361786,16.0,4.6443908991413725,32.5,50.0,United States
44567,Market Development,Marketing & Go-To-Market Strategy,"Google Analytics, SEMrush",1.0,1.0,8.853808274977197,16.0,2.1972245773362196,12.0,13.0,United States
44568,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram",1.0,1.0,0.0,16.0,0.0,12.5,3.0,United States
44569,Brand Marketing,Localization,"Google Ads, Other",1.0,1.0,9.90353755128617,16.0,1.0986122886681098,115.0,8.0,United States
44571,B2b marketing,Social Media and Marketing,Other,1.0,1.0,6.90875477931522,16.0,0.6931471805599453,40.0,18.0,United States
44572,Brand development,Brand Management,Other,0.0,2.0,0.0,16.0,0.0,35.0,3.0,Australia
44573,B2C Marketing,Sales,Other,1.0,2.0,7.601402334583733,16.0,2.0794415416798357,6.5,50.0,United States
44574,B2B marketing,Data Analysis and Visualization,"Python, Google Analytics",1.0,1.0,11.51293546492023,16.0,2.1972245773362196,92.5,35.0,United States
44575,B2C Marketing,Marketing,"Google Ads, Other",1.0,0.0,11.51293546492023,16.0,4.68213122712422,6.0,3.0,United States
44576,Branding & Marketing,Social Media and Marketing,Instagram,1.0,1.0,5.707110264748875,16.0,0.0,17.5,35.0,United States
44580,Brand Marketing,Social Media and Marketing,"Instagram, TikTok, LinkedIn",1.0,1.0,0.0,16.0,0.0,42.0,8.0,India
44581,B2B Marketing,CRM and Marketing Tools,Google Ads,1.0,1.0,4.51085950651685,8.0,0.0,21.5,50.0,Australia
44582,Customer Service,Communication,Other,1.0,2.0,9.90353755128617,16.0,1.791759469228055,16.5,3.0,United States
44584,Facebook marketing,Social Media and Marketing,Other,1.0,2.0,4.394449154672439,16.0,3.6109179126442243,4.0,8.0,United States
44587,Brand Development,,Other,1.0,0.0,0.0,8.0,0.0,7.5,3.0,Mexico
44588,Bulk Marketing,Data Analysis and Visualization,Other,1.0,1.0,9.90353755128617,16.0,1.0986122886681098,72.5,3.0,United States
44589,B2B Marketing,Sales,"Salesforce, Other",1.0,2.0,10.308985993422082,16.0,1.791759469228055,25.0,35.0,United States
44590,Social Media and Marketing,Content Creation,Other,0.0,2.0,0.0,4.0,0.0,7.5,18.0,United States
44591,B2b marketing,Data Analysis and Visualization,"SQL, Python",1.0,2.0,0.0,8.0,0.0,199.0,8.0,United States
44593,Social Media Marketing,Social Media and Marketing,Twitter,0.0,0.0,0.0,12.0,0.0,67.0,8.0,Liechtenstein
44595,B2b marketing,SEMrush,Google Ads,1.0,2.0,8.517393171418904,16.0,2.6390573296152584,6.5,35.0,Poland
44600,B2B Marketing,CRM and Marketing Tools,Google Analytics,1.0,2.0,6.90875477931522,16.0,0.6931471805599453,22.5,8.0,United Kingdom
44601,Event planning,Event Management,Other,1.0,1.0,11.289794413577894,16.0,4.110873864173311,17.5,8.0,United States
44602,Social Media Marketing,Social Media and Marketing,Other,0.0,1.0,0.0,12.0,0.0,32.5,3.0,United States
44603,Brand development,Social Media and Marketing,"Facebook, Instagram, LinkedIn, Twitter",1.0,0.0,11.51293546492023,12.0,2.5649493574615367,32.5,18.0,United States
44604,Social Media Marketing,Content Strategy,"Facebook, Instagram",1.0,1.0,6.90875477931522,16.0,0.0,6.5,13.0,United States
44605,B2B Marketing,Social Media and Marketing,Other,0.0,2.0,0.0,12.0,0.0,45.0,35.0,United States
44606,Branding & Marketing,Content Writing,Other,0.0,2.0,0.0,12.0,0.0,47.5,35.0,United States
44607,Data Analysis and Visualization,Data Engineering,"Google Data Studio, Python, SEMrush",1.0,1.0,9.90353755128617,16.0,2.302585092994046,32.5,35.0,United Kingdom
44611,B2c marketing,CRM and Marketing Tools,"Salesforce, Mailchimp, Other",1.0,0.0,0.0,16.0,0.0,19.0,13.0,Bangladesh
44612,Brand Development,Social Media and Marketing,"Google Analytics, Other",1.0,1.0,9.210440366976517,16.0,3.4965075614664802,35.0,8.0,United States
44613,B2B Marketing,CRM and Marketing Tools,Other,1.0,2.0,0.0,16.0,0.0,16.5,35.0,United States
44614,Brand marketing,Graphic Design,Other,1.0,1.0,9.210440366976517,16.0,1.3862943611198906,75.0,50.0,United States
44615,B2c marketing,Social Media and Marketing,Google Ads,0.0,1.0,0.0,12.0,0.0,10.5,3.0,United States
44617,B2B Marketing,CRM and Marketing Tools,"LinkedIn, Other",0.0,0.0,0.0,12.0,0.0,35.0,3.0,United States
44619,B2b marketing,CRM and Marketing Tools,Other,1.0,2.0,8.517393171418904,16.0,3.367295829986474,4.0,8.0,United Kingdom
44620,Branding & Marketing,Graphic Design,Other,1.0,2.0,10.596659732783579,16.0,2.70805020110221,35.0,13.0,United States
44621,Social Media and Marketing,Advertising,Other,1.0,2.0,11.51293546492023,16.0,4.672828834461906,37.5,13.0,United States
44622,Brand Marketing,BI and Analytics,"Google Analytics, Excel",0.0,2.0,0.0,12.0,0.0,27.5,35.0,Canada
44623,B2B Marketing,Marketing,Other,0.0,1.0,0.0,16.0,0.0,25.0,8.0,United Kingdom
44624,SEO,Data Analysis and Visualization,"Google Analytics, Other",0.0,0.0,0.0,12.0,0.0,60.5,8.0,Ireland
44625,Branding & Marketing,Social Media and Marketing,YouTube,1.0,0.0,2.3978952727983707,8.0,0.0,4.0,3.0,United States
44627,Brand Development,Social Media and Marketing,LinkedIn,1.0,0.0,0.0,16.0,0.0,17.5,8.0,Norway
44628,Branding & Marketing,CRM and Marketing Tools,"Google Analytics, Mailchimp, Stripe API",1.0,2.0,5.993961427306569,16.0,1.3862943611198906,11.5,3.0,United States
44629,B2B Marketing,Social Media and Marketing,"Google Analytics, Ahrefs, SEMrush, Mailchimp",1.0,1.0,9.90353755128617,16.0,3.58351893845611,62.5,13.0,United States
44632,Branding & Marketing,Web Development,"HTML, CSS, Other",0.0,1.0,0.0,16.0,0.0,10.0,3.0,India
44634,B2B marketing,CRM and Marketing Tools,Other,0.0,2.0,0.0,4.0,0.0,36.5,13.0,United States
44635,B2B Marketing,Sales,Other,1.0,1.0,7.601402334583733,16.0,0.6931471805599453,30.0,18.0,United States
44636,Business development,Customer Development,Other,1.0,1.0,0.0,16.0,0.0,4.5,3.0,Canada
44637,B2B Marketing,Social Media and Marketing,"SEMrush, Other",1.0,1.0,0.0,16.0,0.0,4.5,8.0,Canada
44639,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, Twitter, LinkedIn, TikTok",1.0,1.0,11.51293546492023,8.0,4.795790545596741,75.0,13.0,United States
44641,Business development,Business Applications Development,Other,0.0,1.0,0.0,16.0,0.0,25.0,3.0,India
44642,Content writer,Content Writing,Other,1.0,1.0,0.0,16.0,0.0,4.5,3.0,Canada
44646,B2C Marketing,Social Media and Marketing,Other,1.0,1.0,10.596659732783579,16.0,3.8918202981106265,55.0,8.0,Canada
44648,3D Rendering,Video Editing,Other,1.0,1.0,7.601402334583733,16.0,1.6094379124341003,80.0,35.0,United States
44649,B2b marketing,Social Media and Marketing,Google Ads,0.0,2.0,0.0,16.0,0.0,16.5,8.0,United Kingdom
44653,B2b marketing,Web Development,Other,1.0,0.0,0.0,16.0,0.0,30.0,8.0,Norway
44655,B2b marketing,CRM and Marketing Tools,Other,1.0,1.0,0.0,8.0,0.0,58.0,8.0,Norway
44656,Branding & Marketing,Social Media and Marketing,"Facebook, TikTok, Instagram, Twitter",1.0,1.0,9.90353755128617,16.0,1.0986122886681098,100.0,35.0,United States
44659,B2C Marketing,Web Development,Other,1.0,1.0,8.517393171418904,16.0,0.0,17.5,35.0,United States
44660,Brand Development,Social Media and Marketing,Other,0.0,2.0,0.0,12.0,0.0,6.0,18.0,United States
44661,Social Media Marketing,Social Media and Marketing,"Facebook, Instagram, Twitter, LinkedIn, TikTok",1.0,2.0,0.0,8.0,0.0,42.5,3.0,Norway
44663,Transcription,Data Analysis and Visualization,"Python, SQL",0.0,1.0,0.0,16.0,0.0,25.0,3.0,India
44664,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, Other",0.0,1.0,0.0,12.0,0.0,80.0,8.0,United States
44665,B2B Marketing,CRM and Marketing Tools,Other,0.0,0.0,0.0,16.0,0.0,103.0,3.0,Pakistan
44666,B2B marketing,CRM and Marketing Tools,"Excel, Other",1.0,1.0,0.0,16.0,0.0,32.5,8.0,United Kingdom
44667,Brand development,Social Media and Marketing,"LinkedIn, Other",0.0,2.0,0.0,12.0,0.0,12.5,13.0,United States
44668,Brand Development,Social Media and Marketing,Other,1.0,2.0,8.517393171418904,16.0,2.5649493574615367,17.5,3.0,United States
44669,Bulk marketing,Social Media and Marketing,"Instagram, LinkedIn, Facebook",1.0,2.0,4.61512051684126,16.0,0.6931471805599453,49.0,18.0,United States
44671,Branding & Marketing,Social Media and Marketing,"Zapier, Other",1.0,2.0,9.90353755128617,16.0,4.248495242049359,12.5,35.0,United States
44673,E-commerce Platforms,CRM and Marketing Tools,"BigCommerce, Other",0.0,2.0,0.0,12.0,0.0,35.0,3.0,United States
44674,Content Marketing,Content Writing,Other,1.0,2.0,0.0,16.0,0.0,30.0,3.0,Norway
44675,Branding & Marketing,CRM and Marketing Tools,Other,1.0,1.0,6.55250788703459,12.0,0.0,42.0,18.0,United States
44676,SEO,Content Development,"Python, Other",0.0,1.0,0.0,12.0,0.0,62.5,35.0,United States
44677,Brand Marketing,Social Media and Marketing,"Google Ads, Facebook, Instagram, Pinterest",0.0,2.0,0.0,16.0,0.0,12.5,3.0,Portugal
44680,B2B marketing,CRM and Marketing Tools,Salesforce,1.0,2.0,0.0,4.0,0.0,32.5,13.0,United States
44681,B2B Marketing,E-commerce Platforms,Other,1.0,2.0,9.105090961257085,16.0,3.332204510175204,11.5,35.0,United States
44682,Branding & Marketing,Social Media and Marketing,Other,1.0,1.0,11.156264806643742,16.0,3.6888794541139363,52.5,8.0,United States
