,Category 1,Category 2,Category 3,Payment_Situation_Payment verified,EX_level_demand,Spent,Connects,Feedback_Num,Job_Cost,Applicants_Num,Client_Country
41540,Branding & Marketing,Social Media and Marketing,"Google Ads, YouTube, Google Analytics",1.0,2.0,4.61512051684126,12.0,0.0,50.0,18.0,Bangladesh
41541,Brand Marketing,Social Media and Marketing,"Google Analytics, Other",1.0,2.0,3.044522437723423,8.0,0.0,10.0,3.0,Bangladesh
41542,Business development,CRM and Marketing Tools,Other,0.0,0.0,0.0,4.0,0.0,20.0,3.0,Canada
41543,Brand Development,Social Media and Marketing,Google APIs,1.0,2.0,9.90353755128617,12.0,5.123963979403259,50.0,13.0,United States
41547,Social Media and Marketing,Content Writing,"Facebook, Instagram, LinkedIn, Twitter",1.0,1.0,6.803505257608338,12.0,1.3862943611198906,500.0,35.0,United States
41549,B2B Marketing,Marketing,Google Ads,0.0,0.0,0.0,8.0,0.0,120.0,35.0,Canada
41550,Branding & marketing,Social Media and Marketing,Other,1.0,2.0,0.0,16.0,0.0,1798.0,3.0,Pakistan
41553,Social Media and Marketing,Branding & Marketing,"Facebook, Instagram, LinkedIn",1.0,2.0,8.006700845440367,12.0,3.1780538303479458,100.0,35.0,United States
41554,,Branding & Marketing,Other,0.0,1.0,0.0,12.0,0.0,500.0,3.0,South Africa
41558,Brand development,Marketing Content Creation,Other,1.0,2.0,11.51293546492023,12.0,4.477336814478207,500.0,8.0,United States
41560,E-commerce Platforms,API Development,Other,0.0,2.0,0.0,12.0,0.0,900.0,18.0,United Arab Emirates
41561,B2b marketing,CRM and Marketing Tools,"HTML, CSS, WordPress, PHP, Python, Django, React, Angular, Android, iOS, Flutter, Other",1.0,0.0,8.006700845440367,8.0,2.995732273553991,10.0,8.0,United States
41562,Brand development,AI mobile app development,"Machine Learning, Python, Other",1.0,1.0,6.90875477931522,12.0,1.6094379124341003,50.0,18.0,United States
41564,Brand Marketing,Social Media and Marketing,"Instagram, Facebook, TikTok",1.0,0.0,11.002116507732017,12.0,6.238324625039508,500.0,3.0,United States
41566,3d illustration,Graphic Design,Other,0.0,0.0,0.0,4.0,0.0,25.0,8.0,United States
41568,Social Media Marketing,,Other,1.0,2.0,9.90353755128617,8.0,3.091042453358316,80.0,35.0,United States
41569,B2c marketing,E-commerce Platforms,"Google Ads, Other",1.0,2.0,9.210440366976517,12.0,3.9512437185814275,300.0,35.0,United States
41574,Customer Service,Social Media and Marketing,Other,1.0,2.0,0.0,16.0,0.0,10000.0,8.0,Italy
41575,B2b marketing,Social Media and Marketing,Google Ads,1.0,1.0,4.394449154672439,8.0,2.70805020110221,40.0,13.0,United States
41579,Branding & Marketing,Web Development,"Google Analytics, Other",0.0,0.0,0.0,8.0,0.0,500.0,3.0,India
41580,Bulk marketing,Social Media and Marketing,Other,0.0,0.0,0.0,12.0,0.0,1000.0,8.0,United States
41582,B2b marketing,CRM and Marketing Tools,"LinkedIn, Other",1.0,0.0,7.601402334583733,12.0,2.0794415416798357,120.0,13.0,Spain
41584,CRM and Marketing Tools,API Development,Other,1.0,2.0,4.61512051684126,8.0,2.8903717578961645,20.0,8.0,Nigeria
41585,B2B Marketing,CRM and Marketing Tools,Other,0.0,1.0,0.0,12.0,0.0,600.0,3.0,Netherlands
41588,SEO,Web Development,"WordPress, Google Analytics, Other",0.0,2.0,0.0,8.0,0.0,200.0,8.0,Macedonia
41590,Branding & Marketing,Web Development,Wix,1.0,2.0,1.791759469228055,8.0,0.6931471805599453,5.0,13.0,India
41591,Content Creation,Creative Writing,Other,1.0,2.0,0.0,12.0,0.0,150.0,3.0,Canada
41592,Business development,Data Analysis and Visualization,"Excel, Google Data Studio, Python",1.0,2.0,0.0,12.0,0.0,100.0,3.0,Mexico
41593,Branding & marketing,Web Development,WordPress,1.0,0.0,4.61512051684126,12.0,0.0,100.0,8.0,United States
41595,Business development,CRM and Marketing Tools,Other,0.0,1.0,0.0,12.0,0.0,300.0,3.0,Pakistan
41596,B2B Marketing,CRM and Marketing Tools,"Salesforce, HubSpot",1.0,0.0,0.0,16.0,0.0,1200.0,3.0,Benin
41597,Branding & Marketing,Social Media and Marketing,"Google Ads, Google Analytics, Shopify",1.0,0.0,0.0,8.0,0.0,398.0,35.0,United States
41598,B2B Marketing,CRM and Marketing Tools,Other,1.0,0.0,0.0,16.0,0.0,1000.0,8.0,Romania
41600,Branding & Marketing,SEO,"Google Analytics, SEMrush",1.0,2.0,0.0,16.0,0.0,1000.0,3.0,Romania
41602,B2b marketing,CRM and Marketing Tools,Salesforce,1.0,2.0,1.791759469228055,8.0,0.6931471805599453,5.0,8.0,India
41606,B2B Marketing,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,100.0,3.0,South Africa
41608,Branding & Marketing,Social Media and Marketing,"Instagram, Facebook, LinkedIn",0.0,2.0,0.0,8.0,0.0,200.0,3.0,Venezuela
41609,Brand Development,CRM and Marketing Tools,Other,1.0,2.0,11.51293546492023,12.0,4.418840607796598,500.0,3.0,Sweden
41612,Branding & Marketing,Social Media and Marketing,Other,1.0,1.0,0.0,12.0,0.0,250.0,13.0,Netherlands
41615,B2B Marketing,CRM and Marketing Tools,"HubSpot, Google Ads",1.0,0.0,6.90875477931522,12.0,3.295836866004329,50.0,35.0,United Kingdom
41616,E-commerce Platforms,Web Development,Shopify,0.0,1.0,0.0,8.0,0.0,200.0,3.0,United States
41618,SEO optimization,Data Engineering,"Google Analytics, WordPress, Other",1.0,1.0,9.90353755128617,12.0,2.6390573296152584,500.0,35.0,United States
41619,Branding & Marketing,Graphic Design,Other,1.0,2.0,9.90353755128617,12.0,4.23410650459726,250.0,8.0,United States
41620,Sales Development,Communication,Other,1.0,1.0,8.006700845440367,12.0,1.6094379124341003,250.0,35.0,United States
41621,Branding & Marketing,Social Media and Marketing,Other,1.0,2.0,6.90875477931522,8.0,4.204692619390966,10.0,18.0,United States
41622,Customer Service,Communication,Other,1.0,2.0,0.0,8.0,0.0,5.0,3.0,United States
41625,B2c marketing,Social Media and Marketing,Other,1.0,1.0,6.90875477931522,8.0,4.290459441148391,20.0,3.0,United Arab Emirates
41626,B2B Marketing,Link Building,"SEMrush, Google Analytics, Ahrefs",1.0,2.0,4.61512051684126,8.0,0.6931471805599453,10.0,50.0,Canada
41628,Business development,CRM and Marketing Tools,"Google Analytics, Salesforce, Mailchimp",1.0,1.0,5.303304908059076,8.0,0.6931471805599453,45.0,3.0,Canada
41629,B2B Marketing,Sales,Other,1.0,2.0,0.0,12.0,0.0,400.0,3.0,United Kingdom
41631,B2B Marketing,SEO,"Google Analytics, Google Ads",1.0,1.0,5.303304908059076,16.0,0.6931471805599453,1000.0,13.0,Romania
41632,B2B Marketing,Social Media and Marketing,LinkedIn,1.0,0.0,0.0,12.0,0.0,1200.0,3.0,Benin
41636,SEO,Digital Marketing,"Google Analytics, Google Ads, SEMrush",1.0,1.0,0.0,16.0,0.0,5000.0,3.0,United States
41638,Social Media Marketing,Content Creation,"Google Analytics, Other",1.0,2.0,0.0,8.0,0.0,50.0,8.0,United States
41643,Branding & Marketing,Social Media and Marketing,Other,0.0,1.0,0.0,8.0,0.0,499.0,8.0,Bangladesh
41644,Video Production,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,50.0,3.0,United States
41645,B2C Marketing,CRM and Marketing Tools,Other,0.0,2.0,0.0,12.0,0.0,1000.0,13.0,Canada
41647,B2B Marketing,Marketing,"Google Analytics, Ahrefs",1.0,1.0,5.303304908059076,12.0,0.6931471805599453,200.0,3.0,United States
41648,B2B Marketing,CRM and Marketing Tools,Other,0.0,1.0,0.0,12.0,0.0,100.0,35.0,Germany
41649,Brand Marketing,Web Development,WordPress,0.0,1.0,0.0,8.0,0.0,100.0,3.0,Spain
41651,Brand Development,E-commerce Platforms,Shopify,1.0,1.0,4.394449154672439,12.0,0.0,300.0,8.0,Pakistan
41653,B2c marketing,Social Media and Marketing,"Google Ads, Other",1.0,2.0,5.707110264748875,12.0,1.3862943611198906,100.0,35.0,United Kingdom
41654,Branding & Marketing,Content Marketing,Other,0.0,1.0,0.0,8.0,0.0,70.0,3.0,Pakistan
41656,B2C marketing,Social Media and Marketing,Instagram,1.0,1.0,9.90353755128617,12.0,1.0986122886681098,500.0,35.0,United States
41657,B2B marketing,CRM and Marketing Tools,Other,1.0,1.0,9.210440366976517,12.0,4.23410650459726,200.0,3.0,Sweden
41658,Branding & Marketing,CRM and Marketing Tools,Mailchimp,0.0,2.0,0.0,16.0,0.0,2000.0,3.0,Uzbekistan
41660,B2C marketing,Data Analysis and Visualization,"SQL, Python, Google Data Studio",1.0,2.0,3.9318256327243257,8.0,0.6931471805599453,25.0,18.0,South Africa
41661,Branding & Marketing,Social Media and Marketing,"Instagram, Facebook, LinkedIn, YouTube, Other",1.0,2.0,3.9318256327243257,8.0,2.0794415416798357,25.0,35.0,United States
41662,B2B Marketing,CRM and Marketing Tools,Other,1.0,2.0,4.2626798770413155,12.0,0.0,150.0,18.0,United States
41664,Bing Marketing,Social Media and Marketing,"Google Ads, Other",0.0,2.0,0.0,12.0,0.0,300.0,3.0,Sri Lanka
41665,Affiliate marketing,Automation,"Python, Other",1.0,2.0,4.394449154672439,16.0,0.0,600.0,3.0,Mexico
41669,Branding & Marketing,Social Media and Marketing,Other,1.0,0.0,8.294299608857235,8.0,5.71042701737487,10.0,35.0,South Africa
41670,Branding & Marketing,Social Media and Marketing,Other,1.0,2.0,11.156264806643742,12.0,3.8066624897703196,200.0,35.0,United States
41673,B2B marketing,E-commerce Platforms,"Google Ads, Other",0.0,1.0,0.0,12.0,0.0,1500.0,13.0,Italy
41676,App development,Marketing,Other,0.0,1.0,0.0,8.0,0.0,400.0,8.0,South Africa
41677,Social Media Marketing,Content Creation,"Instagram, Facebook, Other",0.0,0.0,0.0,16.0,0.0,5000.0,3.0,Guinea
41679,Social Media and Marketing,Social Media and Marketing,TikTok,0.0,2.0,0.0,8.0,0.0,180.0,8.0,Vietnam
41684,Branding & Marketing,Business Development,"Google Analytics, SEMrush",1.0,2.0,6.90875477931522,8.0,0.6931471805599453,30.0,18.0,Bulgaria
41685,Branding & marketing,Social Media and Marketing,"Instagram, Other",1.0,0.0,7.601402334583733,16.0,2.4849066497880004,1000.0,50.0,United States
41686,Branding & Marketing,CRM and Marketing Tools,"Salesforce, Google Analytics",1.0,2.0,8.987321812850125,12.0,0.6931471805599453,100.0,13.0,Spain
41688,Brand Development,Web Development,Other,1.0,0.0,6.90875477931522,16.0,1.3862943611198906,1000.0,8.0,Romania
41689,Brand Development,Social Media and Marketing,"Google Analytics, SEMrush, Other",1.0,1.0,5.993961427306569,16.0,1.3862943611198906,10000.0,8.0,Serbia
41691,Brand development,Social Media and Marketing,Other,1.0,1.0,6.68586094706836,12.0,1.0986122886681098,100.0,8.0,United States
41696,SEO,BI and Analytics,"Google Analytics, ahrefs, Other",1.0,2.0,9.105090961257085,8.0,2.5649493574615367,10.0,3.0,Bahrain
41698,Content Moderation,Social Media and Marketing,Other,1.0,2.0,10.596659732783579,16.0,2.772588722239781,2000.0,8.0,Germany
41700,Social Media Marketing,Content Creation,"Instagram, Facebook",1.0,2.0,8.006700845440367,8.0,1.6094379124341003,30.0,35.0,South Korea
41709,Brand Development,Social Media and Marketing,"Instagram, Other",1.0,0.0,9.210440366976517,12.0,2.3978952727983707,100.0,35.0,India
41711,B2B Marketing,Sales,Other,0.0,2.0,0.0,12.0,0.0,300.0,3.0,United Arab Emirates
41713,Business development,Data Analysis and Visualization,Google Analytics,1.0,1.0,0.0,12.0,0.0,250.0,3.0,Romania
41714,Branding & Marketing,Social Media and Marketing,"Facebook, Twitter, Instagram, TikTok, Youtube, LinkedIn",1.0,2.0,0.0,12.0,0.0,150.0,3.0,Romania
41717,Business development,Data Analysis and Visualization,Other,1.0,1.0,0.0,12.0,0.0,250.0,3.0,Romania
41718,Branding & Marketing,Social Media and Marketing,"Google Ads, Stripe API, Other",1.0,1.0,5.303304908059076,16.0,3.044522437723423,3000.0,50.0,United States
41720,B2c marketing,Social Media and Marketing,Other,1.0,2.0,0.0,12.0,0.0,50.0,3.0,Hong Kong
41723,Ai mobile app development,Artificial Intelligence,"Python, TensorFlow",1.0,2.0,0.0,16.0,0.0,5000.0,18.0,United Kingdom
41727,Brand development,Social Media and Marketing,"Facebook, Instagram, LinkedIn, Twitter",1.0,2.0,1.791759469228055,8.0,0.6931471805599453,5.0,8.0,Pakistan
41729,B2b marketing,Data Analysis and Visualization,"Python, Excel",0.0,2.0,0.0,8.0,0.0,250.0,3.0,India
41730,Branding & marketing,CRM and Marketing Tools,"Google Analytics, Other",0.0,1.0,0.0,8.0,0.0,250.0,8.0,Australia
41736,B2C Marketing,Social Media and Marketing,"Google Ads, Other",1.0,2.0,8.006700845440367,12.0,1.9459101490553132,250.0,35.0,United Kingdom
41737,B2b marketing,Marketing Automation,Other,1.0,0.0,6.90875477931522,8.0,2.772588722239781,10.0,18.0,United Kingdom
41738,B2c marketing,Social Media and Marketing,"Shopify, Facebook, Instagram, Other",1.0,2.0,5.303304908059076,12.0,0.0,200.0,8.0,United Kingdom
41740,Brand development,E-commerce Platforms,Other,1.0,2.0,6.2166061010848646,12.0,1.3862943611198906,200.0,3.0,India
41741,B2C marketing,Social Media and Marketing,Other,1.0,2.0,0.0,16.0,0.0,25000.0,3.0,Germany
41745,Brand Development,Social Media and Marketing,"Facebook, Instagram, LinkedIn",1.0,0.0,4.61512051684126,12.0,1.0986122886681098,75.0,35.0,Canada
41751,Social Media Marketing,Social Media and Marketing,"Facebook, Instagram",0.0,0.0,0.0,8.0,0.0,200.0,8.0,Denmark
41752,Business development,Data Analysis and Visualization,"SQL, Python, Looker",1.0,2.0,4.110873864173311,8.0,0.6931471805599453,40.0,8.0,India
41754,Business Development,None applicable,Other,0.0,2.0,0.0,12.0,0.0,300.0,3.0,United States
41755,B2b marketing,Social Media and Marketing,Other,1.0,1.0,9.210440366976517,16.0,2.302585092994046,5050.0,35.0,Ukraine
41756,Branding & Marketing,Content Marketing,"Google Analytics, SEMrush",1.0,2.0,5.303304908059076,8.0,2.4849066497880004,20.0,35.0,United Kingdom
41758,Content Creation,Social Media and Marketing,Other,1.0,1.0,4.61512051684126,8.0,2.1972245773362196,5.0,35.0,Canada
41759,Brand marketing,Social Media and Marketing,Other,1.0,2.0,0.0,12.0,0.0,50.0,3.0,United States
41765,Business development,SEO,"Google Analytics, SEMrush, Ahrefs",1.0,1.0,0.0,16.0,0.0,1000.0,3.0,Turkey
41766,Branding & Marketing,Social Media and Marketing,"YouTube, Google Analytics, Google Ads",1.0,1.0,1.791759469228055,12.0,0.6931471805599453,250.0,8.0,India
41767,Business Development,CRM and Marketing Tools,Other,1.0,1.0,5.993961427306569,12.0,1.3862943611198906,200.0,35.0,United States
41769,Branding & Marketing,Web Development,Shopify,1.0,0.0,2.3978952727983707,16.0,0.6931471805599453,20000.0,8.0,Bangladesh
41771,Branding & Marketing,Web Development,"HTML, Shopify",1.0,2.0,0.0,8.0,0.0,50.0,18.0,United States
41772,Social Media,Marketing,"Facebook, Instagram, YouTube",0.0,2.0,0.0,8.0,0.0,200.0,13.0,Saudi Arabia
41774,Branding & Marketing,Social Media and Marketing,"Instagram, TikTok, Other",0.0,1.0,0.0,8.0,0.0,100.0,8.0,United States
41776,Branding & Marketing,"Social Media and Marketing, CRM and Marketing Tools","Google Analytics, Other",0.0,0.0,0.0,4.0,0.0,25.0,18.0,United States
41777,Branding & Marketing,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,30.0,3.0,Romania
41778,Brand Development,Social Media and Marketing,"TikTok, Instagram",1.0,0.0,6.90875477931522,16.0,1.3862943611198906,1000.0,8.0,Romania
41784,Brand development,Branding & marketing,Other,0.0,2.0,0.0,4.0,0.0,5.0,8.0,Sweden
41786,Business development,CRM and Marketing Tools,Other,0.0,1.0,4.394449154672439,12.0,0.0,10000.0,13.0,Saudi Arabia
41787,Branding & marketing,Social Media and Marketing,"Instagram, Other",0.0,2.0,0.0,8.0,0.0,7.0,8.0,Qatar
41788,Branding & Marketing,Social Media and Marketing,Other,1.0,0.0,5.303304908059076,12.0,2.0794415416798357,500.0,35.0,United States
41789,Branding & Marketing,Social Media and Marketing,"Instagram, Facebook",1.0,2.0,0.0,12.0,0.0,500.0,3.0,Romania
41791,Branding & Marketing,Social Media and Marketing,"LinkedIn, Other",1.0,2.0,9.90353755128617,12.0,1.3862943611198906,200.0,13.0,United Arab Emirates
41794,Business Development,CRM and Marketing Tools,Excel,1.0,2.0,9.90353755128617,12.0,1.3862943611198906,200.0,35.0,United Arab Emirates
41795,Branding & marketing,Social Media and Marketing,"Instagram, Facebook, Google Ads, Other",1.0,2.0,8.294299608857235,12.0,3.091042453358316,50.0,13.0,United States
41796,Bulk marketing,Social Media and Marketing,Google Ads,1.0,2.0,5.303304908059076,8.0,1.0986122886681098,10.0,8.0,Egypt
41801,3d modeling,Design,"Instagram, Other",1.0,1.0,9.210440366976517,12.0,2.302585092994046,300.0,35.0,United States
41804,Branding & Marketing,Web Development,Shopify,1.0,1.0,9.105090961257085,8.0,2.3978952727983707,16.0,13.0,United States
41806,Business Development,Data Analysis and Visualization,"Excel, Other",1.0,0.0,6.68586094706836,12.0,1.0986122886681098,100.0,35.0,United Kingdom
41808,Brand Development,Sales,Other,1.0,2.0,8.853808274977197,8.0,3.1354942159291497,20.0,13.0,United States
41814,Branding & marketing,Copywriting,Other,0.0,2.0,0.0,12.0,0.0,4800.0,3.0,United Kingdom
41815,Branding & Marketing,Social Media and Marketing,Other,1.0,1.0,0.0,12.0,0.0,150.0,3.0,United Kingdom
41819,B2b marketing,SEO,Other,1.0,2.0,4.51085950651685,12.0,1.0986122886681098,100.0,35.0,United Kingdom
41821,Business development,Project Management,Other,1.0,1.0,0.0,8.0,0.0,30.0,3.0,Bangladesh
41825,CRM and Marketing Skills,Data Engineering,"Zapier, Other",1.0,2.0,0.0,16.0,0.0,3500.0,3.0,Romania
41826,Branding & Marketing,API Development,"Facebook, Other",0.0,1.0,0.0,4.0,0.0,30.0,8.0,India
41830,B2b marketing,CRM and Marketing Tools,Other,1.0,2.0,0.0,16.0,0.0,2500.0,18.0,Latvia
41831,Branding & Marketing,Social Media and Marketing,Other,1.0,2.0,3.044522437723423,8.0,0.6931471805599453,20.0,8.0,United States
41832,B2b marketing,Social Media and Marketing,Google Ads,1.0,2.0,6.90875477931522,16.0,1.6094379124341003,1000.0,18.0,Sweden
41834,Branding & Marketing,Social Media and Marketing,"Shopify, Facebook, Other",0.0,1.0,0.0,12.0,0.0,1500.0,13.0,United States
41837,Branding & Marketing,Social Media and Marketing,Other,0.0,0.0,0.0,16.0,0.0,1675.0,3.0,United States
41839,Affiliate marketing,B2b marketing,"SEMrush, Google Analytics",1.0,1.0,0.0,12.0,0.0,150.0,13.0,Georgia
41840,Branding & Marketing,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,100.0,8.0,Estonia
41842,B2b marketing,Sales,Other,1.0,2.0,0.0,12.0,0.0,120.0,3.0,United Kingdom
41845,SEO,SEMrush,"Google Ads, SEMrush, Google Analytics",1.0,2.0,0.0,12.0,0.0,100.0,35.0,Pakistan
41847,Customer Service,,Other,1.0,1.0,8.006700845440367,16.0,4.23410650459726,1000.0,13.0,Pakistan
41848,Branding & Marketing,Social Media and Marketing,"Instagram, Facebook",1.0,1.0,4.61512051684126,12.0,1.3862943611198906,200.0,13.0,Australia
41849,Social Media Marketing,Social Media and Marketing,Other,1.0,0.0,6.90875477931522,12.0,3.4657359027997265,70.0,3.0,Ukraine
41852,SEO,Data Analysis and Visualization,"Google Analytics, Python, Other",1.0,2.0,6.90875477931522,16.0,2.302585092994046,10000.0,8.0,United States
41854,B2B Marketing,Social Media and Marketing,Other,1.0,2.0,7.601402334583733,8.0,5.602118820879701,10.0,35.0,United States
41855,B2c marketing,SEO,"SEMrush, Ahrefs",1.0,1.0,10.819798284210286,12.0,3.9512437185814275,500.0,35.0,United Arab Emirates
41856,B2B Marketing,CRM and Marketing Tools,Other,1.0,2.0,7.601402334583733,8.0,5.1298987149230735,30.0,35.0,Ukraine
41858,B2b Marketing,Social Media and Marketing,Other,0.0,0.0,0.0,12.0,0.0,100.0,3.0,India
41860,3d modeling,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,200.0,35.0,United States
41862,Business development,Marketing,"Google Ads, Salesforce, Mailchimp",1.0,0.0,5.303304908059076,8.0,3.2188758248682006,25.0,13.0,Macedonia
41866,Branding & marketing,CRM and Marketing Tools,"HubSpot, Other",1.0,0.0,0.0,8.0,0.0,50.0,3.0,Pakistan
41869,Branding & Marketing,Social Media and Marketing,Instagram,1.0,1.0,0.0,16.0,0.0,2000.0,8.0,Romania
41870,Brand Marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, TikTok, YouTube",0.0,2.0,0.0,8.0,0.0,40.0,8.0,India
41872,Bulk Marketing,Data Engineering,"Facebook, Other",0.0,2.0,0.0,4.0,0.0,5.0,3.0,United Kingdom
41873,Blockchain development,Social Media and Marketing,Other,0.0,2.0,0.0,8.0,0.0,300.0,3.0,Pakistan
41876,Branding & Marketing,Social Media and Marketing,"Facebook, Instagram, LinkedIn, Twitter",1.0,0.0,3.4339872044851463,12.0,0.0,400.0,18.0,Ukraine
